"age","job","marital","education","balance","loan","contact","day","month","poutcome","y"
41,"technician","single","secondary",1680,"no","unknown",2,"jun","unknown","no"
41,"technician","married","secondary",1602,"no","cellular",2,"jun","unknown","no"
39,"technician","single","secondary",122,"no","unknown",2,"jun","unknown","no"
38,"technician","married","secondary",1931,"no","cellular",2,"jun","other","no"
36,"technician","divorced","secondary",-435,"no","unknown",2,"jun","unknown","no"
35,"technician","married","secondary",1707,"no","unknown",2,"jun","unknown","no"
34,"technician","married","tertiary",691,"yes","unknown",2,"jun","unknown","no"
32,"technician","divorced","secondary",-399,"no","unknown",2,"jun","unknown","no"
26,"technician","single","secondary",2610,"yes","unknown",2,"jun","unknown","no"
43,"technician","single","tertiary",27733,"no","unknown",3,"jun","unknown","no"
42,"technician","single","unknown",344,"no","unknown",3,"jun","unknown","no"
31,"technician","single","tertiary",1166,"no","unknown",3,"jun","unknown","no"
30,"technician","single","secondary",3107,"no","unknown",3,"jun","unknown","no"
29,"technician","single","tertiary",2893,"no","unknown",3,"jun","unknown","no"
28,"technician","single","secondary",-298,"no","unknown",3,"jun","unknown","no"
25,"technician","single","secondary",-80,"yes","unknown",3,"jun","unknown","no"
34,"technician","married","secondary",114,"yes","cellular",4,"jun","other","no"
32,"technician","married","secondary",253,"no","unknown",4,"jun","unknown","no"
31,"technician","divorced","secondary",10787,"no","unknown",4,"jun","unknown","no"
30,"technician","single","secondary",4787,"no","unknown",4,"jun","unknown","no"
28,"technician","single","tertiary",0,"no","unknown",4,"jun","unknown","no"
23,"technician","single","secondary",-306,"no","unknown",4,"jun","unknown","no"
57,"technician","married","primary",0,"no","unknown",5,"jun","unknown","no"
51,"technician","married","tertiary",1315,"no","telephone",5,"jun","unknown","no"
41,"technician","married","tertiary",13,"no","unknown",5,"jun","unknown","no"
40,"technician","married","secondary",1819,"no","cellular",5,"jun","unknown","no"
39,"technician","married","secondary",9121,"no","unknown",5,"jun","unknown","no"
56,"technician","married","secondary",359,"no","unknown",6,"jun","unknown","no"
49,"technician","single","secondary",-97,"no","unknown",6,"jun","unknown","no"
39,"technician","single","unknown",75,"no","unknown",6,"jun","unknown","no"
31,"technician","single","unknown",694,"no","unknown",6,"jun","unknown","no"
30,"technician","single","tertiary",799,"yes","unknown",6,"jun","unknown","no"
29,"technician","single","secondary",778,"no","unknown",6,"jun","unknown","no"
56,"technician","single","tertiary",917,"no","unknown",9,"jun","unknown","no"
48,"technician","married","secondary",5,"no","unknown",9,"jun","unknown","no"
45,"technician","married","primary",-322,"no","unknown",9,"jun","unknown","no"
38,"technician","married","secondary",994,"no","unknown",9,"jun","unknown","no"
37,"technician","single","secondary",375,"no","unknown",9,"jun","unknown","no"
36,"technician","married","secondary",300,"no","unknown",9,"jun","unknown","no"
53,"technician","married","tertiary",431,"no","unknown",11,"jun","unknown","no"
49,"technician","divorced","tertiary",0,"no","cellular",12,"jun","unknown","no"
31,"technician","single","secondary",1094,"no","unknown",12,"jun","unknown","no"
29,"technician","married","tertiary",858,"no","cellular",12,"jun","failure","no"
59,"technician","married","secondary",259,"no","cellular",15,"jun","success","yes"
34,"technician","married","tertiary",1539,"no","cellular",15,"jun","other","yes"
31,"technician","single","tertiary",969,"no","cellular",15,"jun","unknown","no"
58,"technician","married","secondary",116,"no","unknown",16,"jun","unknown","no"
53,"technician","married","tertiary",6072,"yes","unknown",16,"jun","unknown","no"
48,"technician","married","unknown",5543,"no","unknown",16,"jun","unknown","no"
41,"technician","married","secondary",902,"no","unknown",16,"jun","unknown","no"
36,"technician","single","secondary",1521,"no","unknown",16,"jun","unknown","no"
53,"technician","married","unknown",619,"no","unknown",17,"jun","unknown","no"
48,"technician","married","secondary",178,"no","unknown",17,"jun","unknown","no"
45,"technician","married","secondary",2571,"no","unknown",18,"jun","unknown","no"
37,"technician","married","secondary",0,"no","unknown",18,"jun","unknown","no"
28,"technician","divorced","tertiary",594,"yes","unknown",18,"jun","unknown","no"
37,"technician","married","unknown",47,"no","unknown",19,"jun","unknown","no"
58,"technician","married","primary",4015,"no","unknown",20,"jun","unknown","no"
57,"technician","married","tertiary",27069,"yes","unknown",20,"jun","unknown","no"
51,"technician","married","primary",1550,"no","unknown",20,"jun","unknown","no"
47,"technician","married","secondary",302,"no","unknown",20,"jun","unknown","no"
44,"technician","married","secondary",5597,"no","unknown",20,"jun","unknown","no"
42,"technician","married","secondary",2980,"no","unknown",20,"jun","unknown","no"
41,"technician","married","tertiary",0,"no","unknown",20,"jun","unknown","no"
40,"technician","married","secondary",109,"no","unknown",20,"jun","unknown","no"
38,"technician","single","secondary",258,"yes","unknown",20,"jun","unknown","no"
26,"technician","single","secondary",1275,"no","unknown",20,"jun","unknown","no"
31,"technician","married","secondary",660,"no","cellular",22,"jun","unknown","no"
40,"technician","married","secondary",697,"no","cellular",24,"jun","other","no"
49,"technician","married","secondary",-1680,"yes","unknown",27,"jun","unknown","no"
45,"technician","married","secondary",315,"no","cellular",30,"jun","unknown","no"
42,"technician","married","secondary",4945,"no","cellular",2,"mar","unknown","yes"
28,"technician","single","tertiary",356,"no","cellular",2,"mar","unknown","no"
49,"technician","married","tertiary",523,"no","cellular",3,"mar","unknown","yes"
28,"technician","single","secondary",126,"no","cellular",3,"mar","unknown","no"
41,"technician","married","secondary",0,"no","cellular",11,"mar","unknown","no"
37,"technician","single","tertiary",6101,"no","cellular",4,"may","success","no"
35,"technician","single","secondary",5731,"no","cellular",4,"may","other","no"
34,"technician","single","tertiary",992,"no","cellular",4,"may","success","no"
33,"technician","married","secondary",133,"no","cellular",4,"may","unknown","yes"
31,"technician","married","tertiary",636,"no","cellular",4,"may","unknown","yes"
57,"technician","married","unknown",206,"no","unknown",5,"may","unknown","no"
57,"technician","married","secondary",839,"yes","unknown",5,"may","unknown","no"
57,"technician","divorced","secondary",63,"no","unknown",5,"may","unknown","no"
47,"technician","married","secondary",57,"no","cellular",5,"may","success","no"
46,"technician","married","tertiary",342,"yes","cellular",5,"may","unknown","no"
43,"technician","single","secondary",593,"no","unknown",5,"may","unknown","no"
43,"technician","married","secondary",434,"no","unknown",5,"may","unknown","no"
31,"technician","single","secondary",4888,"no","telephone",5,"may","failure","no"
30,"technician","single","secondary",-522,"yes","cellular",5,"may","failure","yes"
26,"technician","married","secondary",18,"yes","cellular",5,"may","unknown","no"
48,"technician","married","tertiary",310,"no","unknown",6,"may","unknown","no"
47,"technician","married","unknown",2106,"no","unknown",6,"may","unknown","no"
45,"technician","married","secondary",115,"no","cellular",6,"may","unknown","no"
39,"technician","married","secondary",147,"no","cellular",6,"may","unknown","no"
39,"technician","divorced","tertiary",3,"no","cellular",6,"may","unknown","yes"
37,"technician","single","secondary",5436,"no","cellular",6,"may","failure","no"
34,"technician","single","secondary",440,"no","cellular",6,"may","failure","no"
32,"technician","single","secondary",6402,"no","cellular",6,"may","success","no"
30,"technician","single","tertiary",3,"no","cellular",6,"may","failure","no"
30,"technician","married","secondary",616,"no","cellular",6,"may","unknown","no"
57,"technician","married","secondary",3071,"yes","cellular",7,"may","unknown","no"
47,"technician","married","primary",145,"no","unknown",7,"may","unknown","no"
47,"technician","divorced","tertiary",477,"no","telephone",7,"may","failure","no"
45,"technician","married","secondary",118,"no","unknown",7,"may","unknown","no"
44,"technician","divorced","secondary",-329,"no","unknown",7,"may","unknown","no"
42,"technician","single","secondary",0,"no","unknown",7,"may","unknown","no"
41,"technician","married","secondary",77,"no","cellular",7,"may","unknown","no"
41,"technician","divorced","secondary",348,"no","cellular",7,"may","failure","no"
34,"technician","single","secondary",105,"no","cellular",7,"may","failure","no"
33,"technician","divorced","secondary",0,"no","cellular",7,"may","unknown","no"
31,"technician","single","secondary",1626,"no","cellular",7,"may","failure","no"
30,"technician","single","tertiary",60,"yes","unknown",7,"may","unknown","no"
30,"technician","single","secondary",102,"no","unknown",7,"may","unknown","no"
29,"technician","single","tertiary",0,"no","unknown",7,"may","unknown","no"
28,"technician","single","secondary",618,"no","cellular",7,"may","unknown","no"
27,"technician","married","secondary",130,"no","cellular",7,"may","unknown","no"
57,"technician","divorced","primary",13,"no","cellular",8,"may","failure","no"
55,"technician","single","tertiary",-703,"no","cellular",8,"may","unknown","no"
53,"technician","divorced","unknown",629,"no","cellular",8,"may","unknown","no"
49,"technician","married","primary",230,"no","unknown",8,"may","unknown","no"
43,"technician","married","secondary",0,"yes","cellular",8,"may","failure","no"
41,"technician","married","secondary",64,"yes","unknown",8,"may","unknown","no"
38,"technician","married","tertiary",1161,"no","unknown",8,"may","unknown","no"
37,"technician","single","unknown",391,"no","unknown",8,"may","unknown","no"
36,"technician","married","tertiary",491,"no","unknown",8,"may","unknown","no"
36,"technician","married","secondary",23,"no","cellular",8,"may","failure","no"
35,"technician","divorced","secondary",69,"no","unknown",8,"may","unknown","no"
31,"technician","single","secondary",691,"no","cellular",8,"may","unknown","no"
60,"technician","married","primary",65,"no","unknown",9,"may","unknown","yes"
47,"technician","married","primary",187,"no","unknown",9,"may","unknown","no"
33,"technician","divorced","secondary",-305,"yes","unknown",9,"may","unknown","no"
28,"technician","single","tertiary",2269,"no","unknown",9,"may","unknown","no"
27,"technician","single","secondary",769,"no","unknown",9,"may","unknown","no"
56,"technician","married","secondary",150,"yes","cellular",11,"may","failure","no"
48,"technician","single","tertiary",-551,"no","cellular",11,"may","unknown","no"
42,"technician","married","secondary",613,"no","cellular",11,"may","unknown","no"
39,"technician","married","secondary",626,"no","cellular",11,"may","unknown","no"
34,"technician","single","secondary",174,"no","telephone",11,"may","unknown","no"
34,"technician","married","tertiary",1611,"no","cellular",11,"may","unknown","no"
29,"technician","single","tertiary",452,"no","cellular",11,"may","unknown","no"
28,"technician","single","secondary",389,"no","cellular",11,"may","unknown","no"
49,"technician","divorced","secondary",265,"no","unknown",12,"may","unknown","no"
42,"technician","single","tertiary",-411,"no","cellular",12,"may","failure","no"
37,"technician","married","secondary",64,"no","cellular",12,"may","other","no"
32,"technician","divorced","secondary",1097,"no","unknown",12,"may","unknown","no"
31,"technician","single","secondary",628,"no","unknown",12,"may","unknown","no"
28,"technician","single","secondary",1453,"no","cellular",12,"may","other","no"
27,"technician","single","secondary",235,"no","cellular",12,"may","unknown","no"
25,"technician","married","tertiary",914,"no","cellular",12,"may","unknown","no"
58,"technician","married","secondary",7495,"no","unknown",13,"may","unknown","no"
57,"technician","married","secondary",0,"no","unknown",13,"may","unknown","no"
52,"technician","married","secondary",11,"no","unknown",13,"may","unknown","no"
51,"technician","married","secondary",463,"no","unknown",13,"may","unknown","no"
50,"technician","divorced","secondary",-54,"yes","cellular",13,"may","failure","yes"
